feedback_id,campaign_id,feedback_channel,sentiment,primary_theme,comment_length_words,created_at,member_id
F01158,CAMP106,app,neutral,Too many notifications,41,2026-02-14,MB046
F01159,CAMP109,web,negative,Repetitive messaging,74,2026-01-08,MB034
F01160,CAMP114,social,neutral,Too many notifications,38,2025-12-21,MB005
F01161,CAMP109,email,negative,Community vibe,30,2026-01-15,MB013
F01162,CAMP109,email,neutral,App performance,49,2026-02-13,MB029
F01163,CAMP109,app,positive,Motivation & habit,31,2026-02-27,MB043
F01164,CAMP108,app,positive,Music selection,12,2026-02-28,MB014
F01165,CAMP102,web,negative,Repetitive messaging,68,2026-02-07,MB042
F01166,CAMP113,app,positive,Not personalized enough,72,2026-01-20,MB046
F01167,CAMP105,social,negative,Hard to find schedule,110,2026-02-22,MB034
F01168,CAMP109,app,negative,Too much jargon,48,2026-03-03,MB041
F01169,CAMP113,web,positive,Difficulty mismatch,30,2025-12-08,MB035
F01170,CAMP107,social,neutral,Community vibe,44,2026-02-05,MB008
F01171,CAMP113,app,negative,Pricing confusion,51,2026-01-07,MB038
F01172,CAMP102,app,negative,Video quality,63,2026-01-16,MB048
F01173,CAMP117,email,neutral,Too many notifications,20,2026-01-13,MB040
F01174,CAMP114,email,positive,Motivation & habit,47,2026-02-17,MB045
F01175,CAMP113,app,negative,Too much jargon,23,2026-02-10,MB037
F01176,CAMP106,social,neutral,Hard to find schedule,20,2026-02-22,MB041
F01177,CAMP100,social,neutral,Hard to find schedule,22,2026-01-26,MB049
F01178,CAMP113,email,negative,Difficulty mismatch,56,2026-01-27,MB006
F01179,CAMP106,web,neutral,Community vibe,33,2026-02-20,MB016
F01180,CAMP107,web,positive,Community vibe,37,2026-02-13,MB023
F01181,CAMP115,app,negative,Difficulty mismatch,43,2025-12-22,MB017
F01182,CAMP117,app,negative,Video quality,21,2026-01-22,MB001
F01183,CAMP108,social,negative,Music selection,57,2026-02-14,MB019
F01184,CAMP110,app,negative,App performance,45,2025-12-12,MB008
F01185,CAMP114,email,positive,Community vibe,26,2026-02-13,MB006
F01186,CAMP116,email,positive,Instructor energy,53,2026-02-26,MB040
F01187,CAMP107,social,negative,Not personalized enough,31,2026-01-20,MB010
F01188,CAMP113,email,neutral,Instructor energy,26,2026-02-11,MB021
F01189,CAMP104,email,neutral,Hard to find schedule,35,2026-01-11,MB015
F01190,CAMP111,app,negative,Video quality,74,2026-02-17,MB026
F01191,CAMP104,app,negative,Unclear value proposition,68,2026-03-03,MB028
F01192,CAMP105,app,negative,Hard to find schedule,35,2025-12-26,MB040
F01193,CAMP111,social,positive,Difficulty mismatch,57,2026-01-24,MB010
F01194,CAMP100,app,negative,Too many notifications,39,2026-02-28,MB045
F01195,CAMP112,social,positive,Not personalized enough,59,2026-02-09,MB031
F01196,CAMP102,social,negative,Unclear value proposition,59,2026-01-06,MB011
F01197,CAMP100,web,neutral,Repetitive messaging,10,2025-12-10,MB013
F01198,CAMP101,app,neutral,Difficulty mismatch,46,2026-02-15,MB018
F01199,CAMP109,app,neutral,Difficulty mismatch,23,2026-02-13,MB026
F01200,CAMP109,social,negative,Unclear value proposition,20,2026-01-21,MB028
F01201,CAMP104,web,negative,Instructor energy,66,2026-01-18,MB004
F01202,CAMP115,social,positive,Community vibe,41,2025-12-22,MB050
F01203,CAMP105,email,neutral,Unclear value proposition,20,2025-12-11,MB044
F01204,CAMP100,social,positive,Instructor energy,61,2026-03-02,MB029
F01205,CAMP114,web,negative,Instructor energy,54,2025-12-16,MB021
F01206,CAMP101,app,neutral,Motivation & habit,37,2026-02-07,MB007
F01207,CAMP110,social,negative,Pricing confusion,68,2026-01-22,MB007
F01208,CAMP117,app,neutral,Instructor energy,23,2026-02-24,MB040
F01209,CAMP110,app,negative,Not personalized enough,80,2025-12-09,MB014
F01210,CAMP116,social,positive,Community vibe,15,2026-01-31,MB043
F01211,CAMP104,app,negative,Pricing confusion,19,2026-02-11,MB049
F01212,CAMP111,social,neutral,Pricing confusion,23,2025-12-11,MB005
F01213,CAMP109,web,neutral,Video quality,31,2025-12-17,MB035
F01214,CAMP104,app,neutral,Motivation & habit,33,2026-02-22,MB024
F01215,CAMP116,email,neutral,Pricing confusion,28,2025-12-31,MB038
F01216,CAMP112,app,neutral,Too much jargon,30,2026-02-23,MB044
F01217,CAMP109,email,neutral,App performance,41,2026-01-14,MB022
F01218,CAMP109,social,positive,Community vibe,41,2026-03-01,MB011
F01219,CAMP109,social,positive,Instructor energy,39,2026-02-10,MB009
F01220,CAMP111,social,negative,Hard to find schedule,38,2026-02-15,MB008
F01221,CAMP117,app,negative,Pricing confusion,39,2026-02-15,MB036
F01222,CAMP101,app,positive,Instructor energy,34,2026-02-25,MB048
F01223,CAMP105,web,neutral,Motivation & habit,53,2026-02-27,MB044
F01224,CAMP111,app,negative,Unclear value proposition,68,2025-12-27,MB025
F01225,CAMP103,email,negative,Difficulty mismatch,91,2026-03-01,MB015
F01226,CAMP117,email,negative,App performance,49,2026-02-02,MB031
F01227,CAMP100,social,negative,Repetitive messaging,5,2026-02-08,MB037
F01228,CAMP116,email,positive,Difficulty mismatch,31,2026-02-01,MB034
F01229,CAMP106,social,positive,Instructor energy,42,2026-01-23,MB028
F01230,CAMP105,email,positive,Unclear value proposition,48,2026-02-19,MB005
F01231,CAMP117,social,neutral,Too much jargon,27,2026-02-04,MB045
F01232,CAMP109,app,neutral,Too many notifications,12,2026-02-24,MB041
F01233,CAMP112,app,positive,Community vibe,27,2026-02-12,MB043
F01234,CAMP114,social,neutral,Instructor energy,12,2026-01-24,MB002
F01235,CAMP109,email,neutral,App performance,25,2026-01-20,MB046
F01236,CAMP109,app,negative,Pricing confusion,68,2026-01-28,MB006
F01237,CAMP107,app,negative,Pricing confusion,60,2026-01-06,MB010
F01238,CAMP115,app,positive,App performance,20,2025-12-16,MB029
F01239,CAMP102,email,negative,Unclear value proposition,78,2026-02-28,MB003
F01240,CAMP101,social,neutral,App performance,47,2026-02-02,MB020
F01241,CAMP111,app,negative,Pricing confusion,61,2026-03-01,MB028
F01242,CAMP106,web,negative,App performance,68,2026-01-29,MB004
F01243,CAMP101,web,negative,Instructor energy,65,2025-12-27,MB016
F01244,CAMP110,email,positive,Instructor energy,59,2026-02-20,MB033
F01245,CAMP100,app,positive,Hard to find schedule,42,2026-01-09,MB025
F01246,CAMP111,email,neutral,Motivation & habit,32,2025-12-14,MB007
F01247,CAMP109,email,negative,Too much jargon,88,2026-02-24,MB007
F01248,CAMP116,email,neutral,Community vibe,32,2026-01-04,MB040
F01249,CAMP106,email,neutral,Community vibe,22,2025-12-24,MB040
F01250,CAMP109,app,neutral,Instructor energy,37,2025-12-30,MB047
F01251,CAMP112,web,negative,Hard to find schedule,78,2026-01-06,MB035
F01252,CAMP109,email,positive,Music selection,23,2026-02-19,MB047
F01253,CAMP104,email,negative,Video quality,26,2026-02-01,MB045
F01254,CAMP105,app,positive,Music selection,5,2026-03-01,MB042
F01255,CAMP111,email,positive,Instructor energy,71,2026-02-01,MB006
F01256,CAMP103,app,negative,Pricing confusion,43,2026-02-28,MB030
F01257,CAMP103,social,positive,Community vibe,45,2025-12-29,MB008
F01258,CAMP112,social,neutral,Not personalized enough,11,2026-02-12,MB025
F01259,CAMP109,app,neutral,Motivation & habit,10,2026-01-20,MB049
F01260,CAMP110,app,negative,Pricing confusion,69,2026-01-09,MB028
F01261,CAMP110,social,negative,Pricing confusion,39,2026-02-17,MB010
F01262,CAMP115,app,neutral,Motivation & habit,41,2026-03-01,MB016
F01263,CAMP110,email,positive,Music selection,44,2025-12-21,MB008
F01264,CAMP116,email,negative,App performance,41,2025-12-02,MB003
F01265,CAMP114,email,negative,Difficulty mismatch,37,2026-01-30,MB017
F01266,CAMP112,social,negative,Too much jargon,51,2026-03-02,MB015
F01267,CAMP110,app,negative,App performance,31,2026-01-09,MB047
F01268,CAMP104,social,positive,Unclear value proposition,48,2026-02-04,MB012
F01269,CAMP100,email,negative,Too much jargon,60,2026-01-14,MB004
F01270,CAMP108,social,positive,Community vibe,30,2026-02-24,MB037
F01271,CAMP117,web,negative,Video quality,69,2026-02-23,MB031
F01272,CAMP110,email,positive,Hard to find schedule,16,2025-12-23,MB047
F01273,CAMP116,app,positive,Instructor energy,31,2025-12-25,MB045
F01274,CAMP110,web,negative,Not personalized enough,32,2026-02-23,MB044
F01275,CAMP113,social,positive,Community vibe,34,2025-12-28,MB012
F01276,CAMP107,app,negative,Video quality,28,2026-01-18,MB026
F01277,CAMP111,email,negative,Difficulty mismatch,42,2026-02-03,MB006
F01278,CAMP107,email,positive,Motivation & habit,52,2026-02-25,MB021
F01279,CAMP114,email,negative,Unclear value proposition,68,2026-02-03,MB043
F01280,CAMP111,app,positive,Motivation & habit,32,2026-01-22,MB004
F01281,CAMP101,web,positive,App performance,49,2026-02-12,MB050
F01282,CAMP110,app,negative,Community vibe,49,2026-02-23,MB042
F01283,CAMP115,app,negative,Pricing confusion,78,2026-02-07,MB010
F01284,CAMP109,app,neutral,Video quality,55,2026-01-07,MB041
F01285,CAMP105,app,negative,Video quality,41,2026-03-02,MB009
F01286,CAMP115,email,negative,Unclear value proposition,77,2025-12-29,MB019
F01287,CAMP115,email,negative,Too many notifications,49,2026-02-07,MB049
F01288,CAMP107,app,negative,Motivation & habit,39,2026-02-08,MB002
F01289,CAMP114,email,negative,App performance,50,2026-01-17,MB002
F01290,CAMP111,email,neutral,Hard to find schedule,34,2026-01-25,MB019
F01291,CAMP115,email,neutral,Community vibe,16,2025-11-21,MB001
F01292,CAMP112,social,neutral,Music selection,23,2026-01-02,MB037
F01293,CAMP117,app,neutral,Community vibe,32,2026-02-25,MB047
F01294,CAMP112,app,negative,Video quality,41,2025-12-25,MB044
F01295,CAMP108,app,positive,Unclear value proposition,23,2026-01-06,MB028
F01296,CAMP106,app,positive,Community vibe,10,2026-01-20,MB050
F01297,CAMP107,web,positive,Community vibe,38,2026-01-16,MB002
F01298,CAMP106,web,neutral,Hard to find schedule,3,2026-02-02,MB023
F01299,CAMP114,web,negative,Music selection,68,2026-02-18,MB041
F01300,CAMP106,social,negative,App performance,52,2026-02-24,MB025
F01301,CAMP107,email,neutral,Video quality,14,2026-02-02,MB025
F01302,CAMP100,app,negative,Unclear value proposition,36,2026-01-04,MB043
F01303,CAMP105,email,negative,Video quality,79,2025-12-27,MB033
F01304,CAMP104,app,neutral,Hard to find schedule,52,2025-12-29,MB002
F01305,CAMP111,social,negative,Too much jargon,78,2025-12-07,MB040
F01306,CAMP102,email,neutral,Too many notifications,10,2025-12-01,MB040
F01307,CAMP108,email,negative,Hard to find schedule,52,2026-02-12,MB008
F01308,CAMP115,social,negative,App performance,36,2025-12-17,MB007
F01309,CAMP114,email,negative,Too much jargon,45,2026-02-05,MB037
F01310,CAMP111,web,negative,Hard to find schedule,54,2026-02-09,MB046
F01311,CAMP101,email,negative,Music selection,69,2026-02-16,MB018
F01312,CAMP116,app,negative,Instructor energy,63,2025-11-12,MB010
F01313,CAMP110,social,negative,Repetitive messaging,62,2026-02-01,MB016
F01314,CAMP108,web,neutral,Difficulty mismatch,39,2025-12-29,MB035
F01315,CAMP110,web,negative,Repetitive messaging,68,2025-12-20,MB015
F01316,CAMP108,app,negative,Motivation & habit,31,2026-01-17,MB021
F01317,CAMP116,social,neutral,Video quality,26,2026-02-10,MB025
F01318,CAMP111,email,negative,Motivation & habit,42,2025-12-30,MB022
F01319,CAMP115,email,neutral,Video quality,17,2025-12-27,MB042
F01320,CAMP111,email,neutral,Instructor energy,3,2026-02-14,MB017
F01321,CAMP116,email,negative,Hard to find schedule,55,2026-02-14,MB033
F01322,CAMP108,app,negative,Unclear value proposition,53,2026-01-23,MB023
F01323,CAMP114,app,positive,Community vibe,41,2026-03-02,MB017
F01324,CAMP113,app,negative,Unclear value proposition,50,2026-03-01,MB024
F01325,CAMP110,app,negative,Video quality,46,2026-02-24,MB024
F01326,CAMP109,app,negative,Unclear value proposition,95,2025-12-18,MB032
F01327,CAMP103,app,positive,Community vibe,19,2026-02-07,MB008
F01328,CAMP116,app,negative,Not personalized enough,80,2026-01-13,MB009
F01329,CAMP106,social,neutral,Too many notifications,31,2026-01-08,MB031
F01330,CAMP106,web,positive,Community vibe,28,2026-02-16,MB026
F01331,CAMP109,social,positive,Not personalized enough,40,2026-01-11,MB034
F01332,CAMP114,app,negative,Motivation & habit,63,2026-02-02,MB022
F01333,CAMP109,app,positive,Difficulty mismatch,72,2026-02-26,MB014
F01334,CAMP110,app,negative,Music selection,75,2026-01-14,MB045
F01335,CAMP107,social,negative,Repetitive messaging,41,2026-01-13,MB007
F01336,CAMP102,email,neutral,Unclear value proposition,40,2025-12-26,MB045
F01337,CAMP114,app,negative,Difficulty mismatch,50,2026-02-22,MB039
F01338,CAMP114,app,positive,Music selection,38,2026-02-19,MB028
F01339,CAMP113,web,neutral,Instructor energy,27,2026-01-23,MB036
F01340,CAMP110,email,positive,Repetitive messaging,15,2026-02-09,MB019
F01341,CAMP107,web,negative,Too much jargon,46,2026-02-23,MB017
F01342,CAMP114,email,neutral,Motivation & habit,26,2026-02-27,MB029
F01343,CAMP101,social,negative,Video quality,83,2026-02-16,MB021
F01344,CAMP107,app,negative,Music selection,96,2026-01-09,MB038
F01345,CAMP111,email,negative,Pricing confusion,79,2026-01-15,MB042
F01346,CAMP115,social,neutral,Too many notifications,37,2025-12-03,MB024
F01347,CAMP111,email,negative,Difficulty mismatch,45,2026-01-04,MB026
F01348,CAMP102,app,negative,Difficulty mismatch,61,2025-12-29,MB025
F01349,CAMP114,app,negative,Pricing confusion,46,2026-02-11,MB047
F01350,CAMP108,email,neutral,Not personalized enough,13,2026-02-26,MB002
F01351,CAMP115,app,positive,Instructor energy,66,2026-02-26,MB022
F01352,CAMP109,app,negative,Hard to find schedule,50,2026-02-22,MB034
F01353,CAMP113,app,positive,Community vibe,33,2025-12-04,MB042
F01354,CAMP117,email,negative,Hard to find schedule,44,2026-01-05,MB035
F01355,CAMP115,email,neutral,Repetitive messaging,33,2026-01-05,MB031
F01356,CAMP105,app,neutral,Unclear value proposition,16,2026-02-13,MB041
F01357,CAMP111,social,negative,Difficulty mismatch,49,2026-01-05,MB029
F01358,CAMP115,web,neutral,Repetitive messaging,3,2026-02-09,MB004
F01359,CAMP101,app,positive,Motivation & habit,54,2026-02-21,MB016
F01360,CAMP107,social,positive,Motivation & habit,52,2026-03-03,MB003
F01361,CAMP116,app,negative,Hard to find schedule,49,2026-03-02,MB039
F01362,CAMP100,email,negative,Pricing confusion,36,2026-01-30,MB009
F01363,CAMP113,social,negative,Pricing confusion,65,2026-03-01,MB033
F01364,CAMP111,email,neutral,Pricing confusion,11,2026-01-04,MB020
F01365,CAMP114,app,neutral,Community vibe,26,2026-02-06,MB010
F01366,CAMP111,web,negative,Unclear value proposition,67,2026-02-09,MB014
F01367,CAMP117,email,neutral,Unclear value proposition,17,2026-01-28,MB050
F01368,CAMP104,email,negative,App performance,49,2026-02-26,MB019
F01369,CAMP114,app,positive,Motivation & habit,25,2026-01-08,MB005
F01370,CAMP101,email,neutral,Not personalized enough,9,2026-02-17,MB024
F01371,CAMP103,email,negative,App performance,61,2026-02-17,MB002
F01372,CAMP107,social,neutral,Too many notifications,23,2026-02-19,MB046
F01373,CAMP117,web,negative,App performance,55,2026-02-05,MB018
F01374,CAMP105,email,neutral,Community vibe,23,2026-02-11,MB005
F01375,CAMP112,app,negative,Too many notifications,55,2026-03-03,MB007
F01376,CAMP110,email,negative,Hard to find schedule,44,2026-02-20,MB013
F01377,CAMP117,web,positive,Instructor energy,42,2026-01-06,MB017
F01378,CAMP106,web,neutral,Motivation & habit,30,2026-02-26,MB002
F01379,CAMP104,email,neutral,Hard to find schedule,21,2025-12-18,MB024
F01380,CAMP107,email,neutral,Music selection,36,2026-01-28,MB049
F01381,CAMP102,email,negative,Too many notifications,39,2026-01-01,MB019
F01382,CAMP112,email,neutral,Unclear value proposition,10,2026-01-16,MB033
F01383,CAMP102,web,neutral,Pricing confusion,3,2026-01-17,MB047
F01384,CAMP114,app,negative,Too many notifications,82,2026-01-02,MB028
F01385,CAMP112,app,negative,Too many notifications,35,2026-02-14,MB042
F01386,CAMP112,app,negative,Not personalized enough,54,2025-12-22,MB016
F01387,CAMP101,social,negative,Difficulty mismatch,50,2026-02-24,MB014
F01388,CAMP101,app,neutral,App performance,17,2026-02-18,MB023
F01389,CAMP115,social,neutral,Difficulty mismatch,10,2026-02-23,MB029
F01390,CAMP106,email,neutral,Too many notifications,27,2026-01-24,MB020
F01391,CAMP104,web,neutral,Music selection,29,2026-02-10,MB018
F01392,CAMP114,app,neutral,Repetitive messaging,47,2026-02-26,MB040
F01393,CAMP117,web,positive,Instructor energy,47,2025-12-27,MB026
F01394,CAMP101,email,neutral,Unclear value proposition,36,2025-12-17,MB019
F01395,CAMP112,social,neutral,Instructor energy,12,2026-02-13,MB019
F01396,CAMP105,email,negative,Too many notifications,40,2026-02-10,MB041
F01397,CAMP107,social,negative,Pricing confusion,48,2026-02-22,MB019
F01398,CAMP105,app,negative,Difficulty mismatch,84,2026-02-15,MB038
F01399,CAMP111,app,neutral,Music selection,37,2026-02-12,MB028
F01400,CAMP106,web,neutral,Pricing confusion,34,2025-12-21,MB050
F01401,CAMP113,app,positive,Motivation & habit,35,2025-12-08,MB044
F01402,CAMP112,email,neutral,Video quality,22,2026-03-03,MB010
F01403,CAMP107,web,negative,App performance,59,2025-12-13,MB008
F01404,CAMP115,web,negative,Too many notifications,33,2026-02-09,MB015
F01405,CAMP109,app,positive,Too much jargon,12,2026-02-11,MB035
F01406,CAMP105,app,negative,Pricing confusion,57,2026-01-22,MB015
F01407,CAMP100,social,neutral,Video quality,3,2026-02-19,MB043
F01408,CAMP105,web,negative,Motivation & habit,49,2026-02-13,MB008
F01409,CAMP110,social,negative,Hard to find schedule,38,2026-01-23,MB044
F01410,CAMP115,email,neutral,App performance,20,2026-02-17,MB019
F01411,CAMP115,email,negative,Unclear value proposition,43,2026-02-06,MB033
F01412,CAMP107,social,neutral,Unclear value proposition,12,2025-12-29,MB039
F01413,CAMP117,email,neutral,Not personalized enough,41,2026-02-16,MB027
F01414,CAMP105,email,neutral,Motivation & habit,15,2026-02-21,MB022
F01415,CAMP103,web,neutral,Community vibe,9,2026-02-11,MB042
F01416,CAMP117,email,neutral,Too much jargon,35,2026-02-14,MB030
F01417,CAMP110,email,neutral,Difficulty mismatch,10,2026-01-29,MB028
F01418,CAMP108,email,neutral,Hard to find schedule,50,2026-02-26,MB041
F01419,CAMP105,email,negative,Too many notifications,59,2026-02-11,MB029
F01420,CAMP100,web,negative,Repetitive messaging,57,2026-03-02,MB042
F01421,CAMP117,web,neutral,Hard to find schedule,36,2026-02-20,MB050
F01422,CAMP111,web,negative,Hard to find schedule,68,2026-01-13,MB026
F01423,CAMP115,app,negative,Motivation & habit,61,2025-12-30,MB004
F01424,CAMP112,app,neutral,Music selection,3,2026-02-23,MB011
F01425,CAMP105,web,neutral,Repetitive messaging,37,2025-12-29,MB043
F01426,CAMP114,email,negative,Pricing confusion,35,2025-12-18,MB019
F01427,CAMP115,email,positive,Instructor energy,47,2025-12-18,MB029
F01428,CAMP115,social,positive,Community vibe,61,2026-03-02,MB022
